time,screen,pupil,subject_id,stimulus_id,pixel
2375791,stimulus_Lit_NorthWind_7_page_1,1276.0,7,practice2,505.3
2375793,stimulus_Lit_NorthWind_7_page_1,1277.0,7,practice2,497.6
2375793,stimulus_Lit_NorthWind_7_page_1,1277.0,7,practice2,505.4
2375795,stimulus_Lit_NorthWind_7_page_1,1281.0,7,practice2,498.3
2375795,stimulus_Lit_NorthWind_7_page_1,1281.0,7,practice2,505.8
2375797,stimulus_Lit_NorthWind_7_page_1,1279.0,7,practice2,498.7
2375797,stimulus_Lit_NorthWind_7_page_1,1279.0,7,practice2,506.2
2375799,stimulus_Lit_NorthWind_7_page_1,1278.0,7,practice2,498.4
2375799,stimulus_Lit_NorthWind_7_page_1,1278.0,7,practice2,506.5
2375801,stimulus_Lit_NorthWind_7_page_1,1279.0,7,practice2,498.5
2375801,stimulus_Lit_NorthWind_7_page_1,1279.0,7,practice2,506.3
2375803,stimulus_Lit_NorthWind_7_page_1,1280.0,7,practice2,498.6
2375803,stimulus_Lit_NorthWind_7_page_1,1280.0,7,practice2,505.9
2375805,stimulus_Lit_NorthWind_7_page_1,1278.0,7,practice2,498.7
2375805,stimulus_Lit_NorthWind_7_page_1,1278.0,7,practice2,505.3
2375807,stimulus_Lit_NorthWind_7_page_1,1275.0,7,practice2,498.9
2375807,stimulus_Lit_NorthWind_7_page_1,1275.0,7,practice2,505.4
2375809,stimulus_Lit_NorthWind_7_page_1,1274.0,7,practice2,499.1
2375809,stimulus_Lit_NorthWind_7_page_1,1274.0,7,practice2,505.5
2375811,stimulus_Lit_NorthWind_7_page_1,1275.0,7,practice2,499.2
2375811,stimulus_Lit_NorthWind_7_page_1,1275.0,7,practice2,505.7
2375813,stimulus_Lit_NorthWind_7_page_1,1280.0,7,practice2,499.1
2375813,stimulus_Lit_NorthWind_7_page_1,1280.0,7,practice2,505.9
2375815,stimulus_Lit_NorthWind_7_page_1,1279.0,7,practice2,499.1
2375815,stimulus_Lit_NorthWind_7_page_1,1279.0,7,practice2,506.0
2375817,stimulus_Lit_NorthWind_7_page_1,1275.0,7,practice2,499.5
2375817,stimulus_Lit_NorthWind_7_page_1,1275.0,7,practice2,505.8
2375819,stimulus_Lit_NorthWind_7_page_1,1274.0,7,practice2,499.8
2375819,stimulus_Lit_NorthWind_7_page_1,1274.0,7,practice2,505.5
2375821,stimulus_Lit_NorthWind_7_page_1,1277.0,7,practice2,500.0
2375821,stimulus_Lit_NorthWind_7_page_1,1277.0,7,practice2,505.4
2375823,stimulus_Lit_NorthWind_7_page_1,1279.0,7,practice2,500.0
2375823,stimulus_Lit_NorthWind_7_page_1,1279.0,7,practice2,505.5
2375825,stimulus_Lit_NorthWind_7_page_1,1277.0,7,practice2,499.9
2375825,stimulus_Lit_NorthWind_7_page_1,1277.0,7,practice2,505.6
2375827,stimulus_Lit_NorthWind_7_page_1,1276.0,7,practice2,500.2
2375827,stimulus_Lit_NorthWind_7_page_1,1276.0,7,practice2,505.9
2375829,stimulus_Lit_NorthWind_7_page_1,1275.0,7,practice2,500.5
2375829,stimulus_Lit_NorthWind_7_page_1,1275.0,7,practice2,506.9
2375831,stimulus_Lit_NorthWind_7_page_1,1275.0,7,practice2,500.6
2375831,stimulus_Lit_NorthWind_7_page_1,1275.0,7,practice2,507.1
2375833,stimulus_Lit_NorthWind_7_page_1,1278.0,7,practice2,500.7
2375833,stimulus_Lit_NorthWind_7_page_1,1278.0,7,practice2,506.8
2375835,stimulus_Lit_NorthWind_7_page_1,1279.0,7,practice2,500.6
2375835,stimulus_Lit_NorthWind_7_page_1,1279.0,7,practice2,506.6
2375837,stimulus_Lit_NorthWind_7_page_1,1278.0,7,practice2,500.4
2375837,stimulus_Lit_NorthWind_7_page_1,1278.0,7,practice2,506.7
2375839,stimulus_Lit_NorthWind_7_page_1,1277.0,7,practice2,500.7
2375839,stimulus_Lit_NorthWind_7_page_1,1277.0,7,practice2,507.0
2375841,stimulus_Lit_NorthWind_7_page_1,1278.0,7,practice2,501.1
2375841,stimulus_Lit_NorthWind_7_page_1,1278.0,7,practice2,507.5
2375843,stimulus_Lit_NorthWind_7_page_1,1278.0,7,practice2,501.6
2375843,stimulus_Lit_NorthWind_7_page_1,1278.0,7,practice2,507.5
2375845,stimulus_Lit_NorthWind_7_page_1,1278.0,7,practice2,501.1
2375845,stimulus_Lit_NorthWind_7_page_1,1278.0,7,practice2,507.4
2375847,stimulus_Lit_NorthWind_7_page_1,1277.0,7,practice2,500.7
2375847,stimulus_Lit_NorthWind_7_page_1,1277.0,7,practice2,507.5
2375849,stimulus_Lit_NorthWind_7_page_1,1276.0,7,practice2,501.4
2375849,stimulus_Lit_NorthWind_7_page_1,1276.0,7,practice2,507.9
2375851,stimulus_Lit_NorthWind_7_page_1,1276.0,7,practice2,501.8
2375851,stimulus_Lit_NorthWind_7_page_1,1276.0,7,practice2,508.2
2375853,stimulus_Lit_NorthWind_7_page_1,1277.0,7,practice2,502.3
2375853,stimulus_Lit_NorthWind_7_page_1,1277.0,7,practice2,508.2
2375855,stimulus_Lit_NorthWind_7_page_1,1276.0,7,practice2,502.8
2375855,stimulus_Lit_NorthWind_7_page_1,1276.0,7,practice2,507.9
2375857,stimulus_Lit_NorthWind_7_page_1,1276.0,7,practice2,502.3
2375857,stimulus_Lit_NorthWind_7_page_1,1276.0,7,practice2,507.7
2375859,stimulus_Lit_NorthWind_7_page_1,1275.0,7,practice2,501.7
2375859,stimulus_Lit_NorthWind_7_page_1,1275.0,7,practice2,507.5
2375861,stimulus_Lit_NorthWind_7_page_1,1275.0,7,practice2,501.7
2375861,stimulus_Lit_NorthWind_7_page_1,1275.0,7,practice2,506.9
2375863,stimulus_Lit_NorthWind_7_page_1,1278.0,7,practice2,501.7
2375863,stimulus_Lit_NorthWind_7_page_1,1278.0,7,practice2,506.4
2375865,stimulus_Lit_NorthWind_7_page_1,1279.0,7,practice2,501.8
2375865,stimulus_Lit_NorthWind_7_page_1,1279.0,7,practice2,506.6
2375867,stimulus_Lit_NorthWind_7_page_1,1280.0,7,practice2,501.8
2375867,stimulus_Lit_NorthWind_7_page_1,1280.0,7,practice2,506.8
2375869,stimulus_Lit_NorthWind_7_page_1,1280.0,7,practice2,501.4
2375869,stimulus_Lit_NorthWind_7_page_1,1280.0,7,practice2,506.7
2375871,stimulus_Lit_NorthWind_7_page_1,1280.0,7,practice2,501.5
2375871,stimulus_Lit_NorthWind_7_page_1,1280.0,7,practice2,507.0
2375873,stimulus_Lit_NorthWind_7_page_1,1280.0,7,practice2,501.7
2375873,stimulus_Lit_NorthWind_7_page_1,1280.0,7,practice2,507.6
2375875,stimulus_Lit_NorthWind_7_page_1,1281.0,7,practice2,501.8
2375875,stimulus_Lit_NorthWind_7_page_1,1281.0,7,practice2,508.2
2375877,stimulus_Lit_NorthWind_7_page_1,1280.0,7,practice2,502.2
2375877,stimulus_Lit_NorthWind_7_page_1,1280.0,7,practice2,508.3
2375879,stimulus_Lit_NorthWind_7_page_1,1279.0,7,practice2,501.9
2375879,stimulus_Lit_NorthWind_7_page_1,1279.0,7,practice2,508.3
2375881,stimulus_Lit_NorthWind_7_page_1,1278.0,7,practice2,501.2
2375881,stimulus_Lit_NorthWind_7_page_1,1278.0,7,practice2,508.5
2375883,stimulus_Lit_NorthWind_7_page_1,1278.0,7,practice2,501.4
2375883,stimulus_Lit_NorthWind_7_page_1,1278.0,7,practice2,508.6
2375885,stimulus_Lit_NorthWind_7_page_1,1280.0,7,practice2,501.7
2375885,stimulus_Lit_NorthWind_7_page_1,1280.0,7,practice2,508.5
2375887,stimulus_Lit_NorthWind_7_page_1,1282.0,7,practice2,501.6
2375887,stimulus_Lit_NorthWind_7_page_1,1282.0,7,practice2,508.4
2375889,stimulus_Lit_NorthWind_7_page_1,1280.0,7,practice2,501.2
2375889,stimulus_Lit_NorthWind_7_page_1,1280.0,7,practice2,508.5
2375891,stimulus_Lit_NorthWind_7_page_1,1277.0,7,practice2,501.2
2375891,stimulus_Lit_NorthWind_7_page_1,1277.0,7,practice2,508.9
2375893,stimulus_Lit_NorthWind_7_page_1,1278.0,7,practice2,501.6
2375893,stimulus_Lit_NorthWind_7_page_1,1278.0,7,practice2,509.1
2375895,stimulus_Lit_NorthWind_7_page_1,1277.0,7,practice2,502.3
2375895,stimulus_Lit_NorthWind_7_page_1,1277.0,7,practice2,508.8
2375897,stimulus_Lit_NorthWind_7_page_1,1278.0,7,practice2,502.7
2375897,stimulus_Lit_NorthWind_7_page_1,1278.0,7,practice2,508.8
2375899,stimulus_Lit_NorthWind_7_page_1,1280.0,7,practice2,503.2
2375899,stimulus_Lit_NorthWind_7_page_1,1280.0,7,practice2,508.9
2375901,stimulus_Lit_NorthWind_7_page_1,1277.0,7,practice2,503.5
2375901,stimulus_Lit_NorthWind_7_page_1,1277.0,7,practice2,508.8
2375903,stimulus_Lit_NorthWind_7_page_1,1274.0,7,practice2,503.2
2375903,stimulus_Lit_NorthWind_7_page_1,1274.0,7,practice2,508.7
2375905,stimulus_Lit_NorthWind_7_page_1,1275.0,7,practice2,503.2
2375905,stimulus_Lit_NorthWind_7_page_1,1275.0,7,practice2,508.4
2375907,stimulus_Lit_NorthWind_7_page_1,1275.0,7,practice2,503.0
2375907,stimulus_Lit_NorthWind_7_page_1,1275.0,7,practice2,508.0
2375909,stimulus_Lit_NorthWind_7_page_1,1273.0,7,practice2,502.8
2375909,stimulus_Lit_NorthWind_7_page_1,1273.0,7,practice2,507.6
2375911,stimulus_Lit_NorthWind_7_page_1,1273.0,7,practice2,503.2
2375911,stimulus_Lit_NorthWind_7_page_1,1273.0,7,practice2,507.0
2375913,stimulus_Lit_NorthWind_7_page_1,1273.0,7,practice2,503.1
2375913,stimulus_Lit_NorthWind_7_page_1,1273.0,7,practice2,506.7
2375915,stimulus_Lit_NorthWind_7_page_1,1274.0,7,practice2,502.4
2375915,stimulus_Lit_NorthWind_7_page_1,1274.0,7,practice2,506.4
2375917,stimulus_Lit_NorthWind_7_page_1,1273.0,7,practice2,502.0
2375917,stimulus_Lit_NorthWind_7_page_1,1273.0,7,practice2,506.0
2375919,stimulus_Lit_NorthWind_7_page_1,1272.0,7,practice2,501.6
2375919,stimulus_Lit_NorthWind_7_page_1,1272.0,7,practice2,505.8
2375921,stimulus_Lit_NorthWind_7_page_1,1272.0,7,practice2,501.6
2375921,stimulus_Lit_NorthWind_7_page_1,1272.0,7,practice2,505.9
2375923,stimulus_Lit_NorthWind_7_page_1,1275.0,7,practice2,501.8
2375923,stimulus_Lit_NorthWind_7_page_1,1275.0,7,practice2,506.3
2375925,stimulus_Lit_NorthWind_7_page_1,1275.0,7,practice2,501.9
2375925,stimulus_Lit_NorthWind_7_page_1,1275.0,7,practice2,506.7
2375927,stimulus_Lit_NorthWind_7_page_1,1274.0,7,practice2,501.8
2375927,stimulus_Lit_NorthWind_7_page_1,1274.0,7,practice2,506.3
2375929,stimulus_Lit_NorthWind_7_page_1,1273.0,7,practice2,501.7
2375929,stimulus_Lit_NorthWind_7_page_1,1273.0,7,practice2,506.1
2375931,stimulus_Lit_NorthWind_7_page_1,1275.0,7,practice2,501.4
2375931,stimulus_Lit_NorthWind_7_page_1,1275.0,7,practice2,506.3
2375933,stimulus_Lit_NorthWind_7_page_1,1275.0,7,practice2,501.5
2375933,stimulus_Lit_NorthWind_7_page_1,1275.0,7,practice2,506.5
2375935,stimulus_Lit_NorthWind_7_page_1,1275.0,7,practice2,501.6
2375935,stimulus_Lit_NorthWind_7_page_1,1275.0,7,practice2,506.5
2375937,stimulus_Lit_NorthWind_7_page_1,1274.0,7,practice2,501.4
2375937,stimulus_Lit_NorthWind_7_page_1,1274.0,7,practice2,506.5
2375939,stimulus_Lit_NorthWind_7_page_1,1271.0,7,practice2,501.3
2375939,stimulus_Lit_NorthWind_7_page_1,1271.0,7,practice2,506.6
2375941,stimulus_Lit_NorthWind_7_page_1,1271.0,7,practice2,501.4
2375941,stimulus_Lit_NorthWind_7_page_1,1271.0,7,practice2,506.6
2375943,stimulus_Lit_NorthWind_7_page_1,1273.0,7,practice2,501.6
2375943,stimulus_Lit_NorthWind_7_page_1,1273.0,7,practice2,506.3
2375945,stimulus_Lit_NorthWind_7_page_1,1272.0,7,practice2,501.8
2375945,stimulus_Lit_NorthWind_7_page_1,1272.0,7,practice2,506.1
2375947,stimulus_Lit_NorthWind_7_page_1,1270.0,7,practice2,501.8
2375947,stimulus_Lit_NorthWind_7_page_1,1270.0,7,practice2,506.2
2375949,stimulus_Lit_NorthWind_7_page_1,1267.0,7,practice2,501.9
2375949,stimulus_Lit_NorthWind_7_page_1,1267.0,7,practice2,506.5
2375951,stimulus_Lit_NorthWind_7_page_1,1268.0,7,practice2,501.9
2375951,stimulus_Lit_NorthWind_7_page_1,1268.0,7,practice2,506.9
2375953,stimulus_Lit_NorthWind_7_page_1,1273.0,7,practice2,501.9
2375953,stimulus_Lit_NorthWind_7_page_1,1273.0,7,practice2,506.9
2375955,stimulus_Lit_NorthWind_7_page_1,1275.0,7,practice2,501.9
2375955,stimulus_Lit_NorthWind_7_page_1,1275.0,7,practice2,506.8
2375957,stimulus_Lit_NorthWind_7_page_1,1272.0,7,practice2,501.9
2375957,stimulus_Lit_NorthWind_7_page_1,1272.0,7,practice2,506.9
2375959,stimulus_Lit_NorthWind_7_page_1,1271.0,7,practice2,502.5
2375959,stimulus_Lit_NorthWind_7_page_1,1271.0,7,practice2,506.9
2375961,stimulus_Lit_NorthWind_7_page_1,1271.0,7,practice2,502.9
2375961,stimulus_Lit_NorthWind_7_page_1,1271.0,7,practice2,506.6
2375963,stimulus_Lit_NorthWind_7_page_1,1273.0,7,practice2,502.6
2375963,stimulus_Lit_NorthWind_7_page_1,1273.0,7,practice2,506.7
2375965,stimulus_Lit_NorthWind_7_page_1,1274.0,7,practice2,502.3
2375965,stimulus_Lit_NorthWind_7_page_1,1274.0,7,practice2,506.4
2375967,stimulus_Lit_NorthWind_7_page_1,1272.0,7,practice2,501.9
2375967,stimulus_Lit_NorthWind_7_page_1,1272.0,7,practice2,506.3
2375969,stimulus_Lit_NorthWind_7_page_1,1269.0,7,practice2,501.8
2375969,stimulus_Lit_NorthWind_7_page_1,1269.0,7,practice2,506.3
2375971,stimulus_Lit_NorthWind_7_page_1,1270.0,7,practice2,502.0
2375971,stimulus_Lit_NorthWind_7_page_1,1270.0,7,practice2,506.1
2375973,stimulus_Lit_NorthWind_7_page_1,1270.0,7,practice2,502.3
2375973,stimulus_Lit_NorthWind_7_page_1,1270.0,7,practice2,506.1
2375975,stimulus_Lit_NorthWind_7_page_1,1270.0,7,practice2,504.1
2375975,stimulus_Lit_NorthWind_7_page_1,1270.0,7,practice2,506.1
2375977,stimulus_Lit_NorthWind_7_page_1,1272.0,7,practice2,507.6
2375977,stimulus_Lit_NorthWind_7_page_1,1272.0,7,practice2,506.6
2375979,stimulus_Lit_NorthWind_7_page_1,1273.0,7,practice2,513.1
2375979,stimulus_Lit_NorthWind_7_page_1,1273.0,7,practice2,507.2
2375981,stimulus_Lit_NorthWind_7_page_1,1274.0,7,practice2,523.1
2375981,stimulus_Lit_NorthWind_7_page_1,1274.0,7,practice2,507.6
2375983,stimulus_Lit_NorthWind_7_page_1,1273.0,7,practice2,538.0
2375983,stimulus_Lit_NorthWind_7_page_1,1273.0,7,practice2,508.9
2375985,stimulus_Lit_NorthWind_7_page_1,1272.0,7,practice2,553.9
2375985,stimulus_Lit_NorthWind_7_page_1,1272.0,7,practice2,510.6
2375987,stimulus_Lit_NorthWind_7_page_1,1269.0,7,practice2,569.4
2375987,stimulus_Lit_NorthWind_7_page_1,1269.0,7,practice2,511.6
2375989,stimulus_Lit_NorthWind_7_page_1,1269.0,7,practice2,582.7
2375989,stimulus_Lit_NorthWind_7_page_1,1269.0,7,practice2,512.3
2375991,stimulus_Lit_NorthWind_7_page_1,1269.0,7,practice2,592.3
2375991,stimulus_Lit_NorthWind_7_page_1,1269.0,7,practice2,512.4
2375993,stimulus_Lit_NorthWind_7_page_1,1270.0,7,practice2,599.2
2375993,stimulus_Lit_NorthWind_7_page_1,1270.0,7,practice2,511.2
2375995,stimulus_Lit_NorthWind_7_page_1,1264.0,7,practice2,603.2
2375995,stimulus_Lit_NorthWind_7_page_1,1264.0,7,practice2,509.2
2375997,stimulus_Lit_NorthWind_7_page_1,1261.0,7,practice2,605.6
2375997,stimulus_Lit_NorthWind_7_page_1,1261.0,7,practice2,508.3
2375999,stimulus_Lit_NorthWind_7_page_1,1261.0,7,practice2,606.6
2375999,stimulus_Lit_NorthWind_7_page_1,1261.0,7,practice2,507.7
2376001,stimulus_Lit_NorthWind_7_page_1,1261.0,7,practice2,606.7
2376001,stimulus_Lit_NorthWind_7_page_1,1261.0,7,practice2,507.0
2376003,stimulus_Lit_NorthWind_7_page_1,1261.0,7,practice2,606.5
2376003,stimulus_Lit_NorthWind_7_page_1,1261.0,7,practice2,506.8
2376005,stimulus_Lit_NorthWind_7_page_1,1259.0,7,practice2,606.2
2376005,stimulus_Lit_NorthWind_7_page_1,1259.0,7,practice2,507.6
2376007,stimulus_Lit_NorthWind_7_page_1,1255.0,7,practice2,605.6
2376007,stimulus_Lit_NorthWind_7_page_1,1255.0,7,practice2,509.3
2376009,stimulus_Lit_NorthWind_7_page_1,1255.0,7,practice2,604.9
2376009,stimulus_Lit_NorthWind_7_page_1,1255.0,7,practice2,510.2
2376011,stimulus_Lit_NorthWind_7_page_1,1256.0,7,practice2,604.1
2376011,stimulus_Lit_NorthWind_7_page_1,1256.0,7,practice2,510.3
2376013,stimulus_Lit_NorthWind_7_page_1,1259.0,7,practice2,603.2
2376013,stimulus_Lit_NorthWind_7_page_1,1259.0,7,practice2,510.8
2376015,stimulus_Lit_NorthWind_7_page_1,1261.0,7,practice2,602.0
2376015,stimulus_Lit_NorthWind_7_page_1,1261.0,7,practice2,511.2
2376017,stimulus_Lit_NorthWind_7_page_1,1263.0,7,practice2,601.0
2376017,stimulus_Lit_NorthWind_7_page_1,1263.0,7,practice2,511.1
2376019,stimulus_Lit_NorthWind_7_page_1,1264.0,7,practice2,600.9
2376019,stimulus_Lit_NorthWind_7_page_1,1264.0,7,practice2,510.8
2376021,stimulus_Lit_NorthWind_7_page_1,1264.0,7,practice2,600.7
2376021,stimulus_Lit_NorthWind_7_page_1,1264.0,7,practice2,510.8
2376023,stimulus_Lit_NorthWind_7_page_1,1264.0,7,practice2,600.3
2376023,stimulus_Lit_NorthWind_7_page_1,1264.0,7,practice2,510.6
2376025,stimulus_Lit_NorthWind_7_page_1,1264.0,7,practice2,600.4
2376025,stimulus_Lit_NorthWind_7_page_1,1264.0,7,practice2,510.5
2376027,stimulus_Lit_NorthWind_7_page_1,1263.0,7,practice2,600.5
2376027,stimulus_Lit_NorthWind_7_page_1,1263.0,7,practice2,510.6
2376029,stimulus_Lit_NorthWind_7_page_1,1262.0,7,practice2,600.5
2376029,stimulus_Lit_NorthWind_7_page_1,1262.0,7,practice2,510.6
2376031,stimulus_Lit_NorthWind_7_page_1,1262.0,7,practice2,600.8
2376031,stimulus_Lit_NorthWind_7_page_1,1262.0,7,practice2,510.7
2376033,stimulus_Lit_NorthWind_7_page_1,1262.0,7,practice2,601.0
2376033,stimulus_Lit_NorthWind_7_page_1,1262.0,7,practice2,510.8
2376035,stimulus_Lit_NorthWind_7_page_1,1262.0,7,practice2,601.0
2376035,stimulus_Lit_NorthWind_7_page_1,1262.0,7,practice2,510.6
2376037,stimulus_Lit_NorthWind_7_page_1,1261.0,7,practice2,601.2
2376037,stimulus_Lit_NorthWind_7_page_1,1261.0,7,practice2,510.0
2376039,stimulus_Lit_NorthWind_7_page_1,1261.0,7,practice2,601.7
2376039,stimulus_Lit_NorthWind_7_page_1,1261.0,7,practice2,509.7
2376041,stimulus_Lit_NorthWind_7_page_1,1262.0,7,practice2,602.0
2376041,stimulus_Lit_NorthWind_7_page_1,1262.0,7,practice2,509.6
2376043,stimulus_Lit_NorthWind_7_page_1,1266.0,7,practice2,602.3
2376043,stimulus_Lit_NorthWind_7_page_1,1266.0,7,practice2,509.6
2376045,stimulus_Lit_NorthWind_7_page_1,1265.0,7,practice2,602.5
2376045,stimulus_Lit_NorthWind_7_page_1,1265.0,7,practice2,509.6
2376047,stimulus_Lit_NorthWind_7_page_1,1260.0,7,practice2,602.6
2376047,stimulus_Lit_NorthWind_7_page_1,1260.0,7,practice2,509.9
2376049,stimulus_Lit_NorthWind_7_page_1,1261.0,7,practice2,602.8
2376049,stimulus_Lit_NorthWind_7_page_1,1261.0,7,practice2,509.9
2376051,stimulus_Lit_NorthWind_7_page_1,1264.0,7,practice2,603.2
2376051,stimulus_Lit_NorthWind_7_page_1,1264.0,7,practice2,509.8
2376053,stimulus_Lit_NorthWind_7_page_1,1265.0,7,practice2,603.4
2376053,stimulus_Lit_NorthWind_7_page_1,1265.0,7,practice2,509.7
2376055,stimulus_Lit_NorthWind_7_page_1,1264.0,7,practice2,603.2
2376055,stimulus_Lit_NorthWind_7_page_1,1264.0,7,practice2,509.4
2376057,stimulus_Lit_NorthWind_7_page_1,1263.0,7,practice2,603.0
2376057,stimulus_Lit_NorthWind_7_page_1,1263.0,7,practice2,509.3
2376059,stimulus_Lit_NorthWind_7_page_1,1263.0,7,practice2,603.2
2376059,stimulus_Lit_NorthWind_7_page_1,1263.0,7,practice2,509.3
2376061,stimulus_Lit_NorthWind_7_page_1,1263.0,7,practice2,603.3
2376061,stimulus_Lit_NorthWind_7_page_1,1263.0,7,practice2,509.3
2376063,stimulus_Lit_NorthWind_7_page_1,1263.0,7,practice2,603.3
2376063,stimulus_Lit_NorthWind_7_page_1,1263.0,7,practice2,509.3
2376065,stimulus_Lit_NorthWind_7_page_1,1262.0,7,practice2,603.5
2376065,stimulus_Lit_NorthWind_7_page_1,1262.0,7,practice2,509.4
2376067,stimulus_Lit_NorthWind_7_page_1,1262.0,7,practice2,603.7
2376067,stimulus_Lit_NorthWind_7_page_1,1262.0,7,practice2,509.5
2376069,stimulus_Lit_NorthWind_7_page_1,1262.0,7,practice2,603.8
2376069,stimulus_Lit_NorthWind_7_page_1,1262.0,7,practice2,509.4
2376071,stimulus_Lit_NorthWind_7_page_1,1263.0,7,practice2,603.9
2376071,stimulus_Lit_NorthWind_7_page_1,1263.0,7,practice2,509.3
2376073,stimulus_Lit_NorthWind_7_page_1,1262.0,7,practice2,604.0
2376073,stimulus_Lit_NorthWind_7_page_1,1262.0,7,practice2,509.4
2376075,stimulus_Lit_NorthWind_7_page_1,1261.0,7,practice2,604.2
2376075,stimulus_Lit_NorthWind_7_page_1,1261.0,7,practice2,509.5
2376077,stimulus_Lit_NorthWind_7_page_1,1261.0,7,practice2,604.1
2376077,stimulus_Lit_NorthWind_7_page_1,1261.0,7,practice2,509.5
2376079,stimulus_Lit_NorthWind_7_page_1,1261.0,7,practice2,604.3
2376079,stimulus_Lit_NorthWind_7_page_1,1261.0,7,practice2,509.6
2376081,stimulus_Lit_NorthWind_7_page_1,1261.0,7,practice2,604.7
2376081,stimulus_Lit_NorthWind_7_page_1,1261.0,7,practice2,509.7
2376083,stimulus_Lit_NorthWind_7_page_1,1262.0,7,practice2,604.8
2376083,stimulus_Lit_NorthWind_7_page_1,1262.0,7,practice2,509.1
2376085,stimulus_Lit_NorthWind_7_page_1,1263.0,7,practice2,604.9
2376085,stimulus_Lit_NorthWind_7_page_1,1263.0,7,practice2,509.2
2376087,stimulus_Lit_NorthWind_7_page_1,1263.0,7,practice2,604.9
2376087,stimulus_Lit_NorthWind_7_page_1,1263.0,7,practice2,509.4
2376089,stimulus_Lit_NorthWind_7_page_1,1261.0,7,practice2,604.9
2376089,stimulus_Lit_NorthWind_7_page_1,1261.0,7,practice2,509.4
2376091,stimulus_Lit_NorthWind_7_page_1,1261.0,7,practice2,605.0
2376091,stimulus_Lit_NorthWind_7_page_1,1261.0,7,practice2,509.4
2376093,stimulus_Lit_NorthWind_7_page_1,1261.0,7,practice2,605.2
2376093,stimulus_Lit_NorthWind_7_page_1,1261.0,7,practice2,509.4
2376095,stimulus_Lit_NorthWind_7_page_1,1263.0,7,practice2,605.2
2376095,stimulus_Lit_NorthWind_7_page_1,1263.0,7,practice2,509.6
2376097,stimulus_Lit_NorthWind_7_page_1,1263.0,7,practice2,605.3
2376097,stimulus_Lit_NorthWind_7_page_1,1263.0,7,practice2,509.7
2376099,stimulus_Lit_NorthWind_7_page_1,1262.0,7,practice2,605.4
2376099,stimulus_Lit_NorthWind_7_page_1,1262.0,7,practice2,509.8
2376101,stimulus_Lit_NorthWind_7_page_1,1263.0,7,practice2,605.7
2376101,stimulus_Lit_NorthWind_7_page_1,1263.0,7,practice2,509.8
2376103,stimulus_Lit_NorthWind_7_page_1,1266.0,7,practice2,606.1
2376103,stimulus_Lit_NorthWind_7_page_1,1266.0,7,practice2,509.8
2376105,stimulus_Lit_NorthWind_7_page_1,1267.0,7,practice2,606.4
2376105,stimulus_Lit_NorthWind_7_page_1,1267.0,7,practice2,509.6
2376107,stimulus_Lit_NorthWind_7_page_1,1268.0,7,practice2,606.4
2376107,stimulus_Lit_NorthWind_7_page_1,1268.0,7,practice2,509.6
2376109,stimulus_Lit_NorthWind_7_page_1,1268.0,7,practice2,606.3
2376109,stimulus_Lit_NorthWind_7_page_1,1268.0,7,practice2,509.3
2376111,stimulus_Lit_NorthWind_7_page_1,1266.0,7,practice2,606.1
2376111,stimulus_Lit_NorthWind_7_page_1,1266.0,7,practice2,509.4
2376113,stimulus_Lit_NorthWind_7_page_1,1266.0,7,practice2,606.0
2376113,stimulus_Lit_NorthWind_7_page_1,1266.0,7,practice2,510.0
2376115,stimulus_Lit_NorthWind_7_page_1,1266.0,7,practice2,606.0
2376115,stimulus_Lit_NorthWind_7_page_1,1266.0,7,practice2,510.2
2376117,stimulus_Lit_NorthWind_7_page_1,1264.0,7,practice2,606.0
2376117,stimulus_Lit_NorthWind_7_page_1,1264.0,7,practice2,510.6
2376119,stimulus_Lit_NorthWind_7_page_1,1265.0,7,practice2,606.1
2376119,stimulus_Lit_NorthWind_7_page_1,1265.0,7,practice2,510.7
2376121,stimulus_Lit_NorthWind_7_page_1,1264.0,7,practice2,606.2
2376121,stimulus_Lit_NorthWind_7_page_1,1264.0,7,practice2,510.2
2376123,stimulus_Lit_NorthWind_7_page_1,1261.0,7,practice2,606.0
2376123,stimulus_Lit_NorthWind_7_page_1,1261.0,7,practice2,510.1
2376125,stimulus_Lit_NorthWind_7_page_1,1261.0,7,practice2,606.0
2376125,stimulus_Lit_NorthWind_7_page_1,1261.0,7,practice2,510.2
2376127,stimulus_Lit_NorthWind_7_page_1,1262.0,7,practice2,606.7
2376127,stimulus_Lit_NorthWind_7_page_1,1262.0,7,practice2,510.1
2376129,stimulus_Lit_NorthWind_7_page_1,1263.0,7,practice2,607.1
2376129,stimulus_Lit_NorthWind_7_page_1,1263.0,7,practice2,509.6
2376131,stimulus_Lit_NorthWind_7_page_1,1263.0,7,practice2,607.4
2376131,stimulus_Lit_NorthWind_7_page_1,1263.0,7,practice2,509.2
2376133,stimulus_Lit_NorthWind_7_page_1,1263.0,7,practice2,607.7
2376133,stimulus_Lit_NorthWind_7_page_1,1263.0,7,practice2,509.5
2376135,stimulus_Lit_NorthWind_7_page_1,1263.0,7,practice2,607.6
2376135,stimulus_Lit_NorthWind_7_page_1,1263.0,7,practice2,510.2
2376137,stimulus_Lit_NorthWind_7_page_1,1260.0,7,practice2,607.4
2376137,stimulus_Lit_NorthWind_7_page_1,1260.0,7,practice2,510.5
2376139,stimulus_Lit_NorthWind_7_page_1,1257.0,7,practice2,607.0
2376139,stimulus_Lit_NorthWind_7_page_1,1257.0,7,practice2,510.2
