timestamp	trial_number	stimulus_number	page_number	screen_onset_timestamp	keypress_timestamp	key_pressed	question	answer_correct	message
2126521.1238999907	1	9	9111	2126521.114300005	2126517.7887000027	down	True	True	preliminary answer: target_key
2126888.3647000184	1	9	9111	2126888.3588000024	2126885.246499995	up	True	False	preliminary answer: distractor_a_key
2127095.9179000054	1	9	9111	2127095.9064000053	2127093.0013000034	up	True	False	preliminary answer: distractor_a_key
2151157.4247000096	1	9	9111	2127095.9064000053	2151157.4046000023	space	True	False	preliminary answer: final_confirmation
2151168.611400004	1	9	9111	2115586.293600005	2151157.4046000023	up	True	False	FINAL ANSWER: correct answer is 'down' (S-a apropiat de geam și a privit spre orașul care nu se mai vedea.), participant's answer is False
2160264.4452000093	1	9	9112	2160264.4216000047	2160261.1411999967	down	True	True	preliminary answer: target_key
2171141.014099994	1	9	9112	2160264.4216000047	2171141.0057000173	space	True	True	preliminary answer: final_confirmation
2171150.6758999894	1	9	9112	2151172.7942000143	2171141.0057000173	down	True	True	FINAL ANSWER: correct answer is 'down' (Ca o călătorie la munte în luna de miere.), participant's answer is True
2174968.049100018	1	9	9122	2174968.0435000043	2174964.9805999943	down	True	False	preliminary answer: distractor_b_key
2175511.838100007	1	9	9122	2175511.829199997	2175508.9811999933	up	True	True	preliminary answer: target_key
2176087.5323000075	1	9	9122	2176087.5262999907	2176085.145999998	down	True	False	preliminary answer: distractor_b_key
2178839.559200016	1	9	9122	2178839.5540000056	2178837.0167000103	up	True	True	preliminary answer: target_key
2179944.1873999895	1	9	9122	2179944.181400002	2179940.9951000125	left	True	False	preliminary answer: distractor_c_key
2180903.787899995	1	9	9122	2180903.7803999963	2180901.081799995	left	True	False	preliminary answer: distractor_c_key
2182551.952000009	1	9	9122	2182551.9465999966	2182549.1374999983	up	True	True	preliminary answer: target_key
2185576.425100007	1	9	9122	2185576.418700017	2185573.2301000096	right	True	False	preliminary answer: distractor_a_key
2186504.2093000086	1	9	9122	2186504.2009000024	2186501.1696	left	True	False	preliminary answer: distractor_c_key
2187383.617000014	1	9	9122	2187383.6110999985	2187381.170000008	up	True	True	preliminary answer: target_key
2188823.9340000143	1	9	9122	2188823.925200006	2188821.154300007	down	True	False	preliminary answer: distractor_b_key
2189047.672999994	1	9	9122	2189047.6673000082	2189044.956800004	down	True	False	preliminary answer: distractor_b_key
2190232.328899991	1	9	9122	2190232.323700009	2190229.2718999963	left	True	False	preliminary answer: distractor_c_key
2193864.476000017	1	9	9122	2193864.4705000045	2193861.156900006	right	True	False	preliminary answer: distractor_a_key
2195672.1113999956	1	9	9122	2195672.098100011	2195669.2897000173	left	True	False	preliminary answer: distractor_c_key
2199160.1827999987	1	9	9122	2199160.176600009	2199157.192200015	down	True	False	preliminary answer: distractor_b_key
2200906.339400011	1	9	9122	2200906.3301999997	2200901.081799995	up	True	True	preliminary answer: target_key
2201303.8522000136	1	9	9122	2201303.8427999998	2201300.995800004	left	True	False	preliminary answer: distractor_c_key
2202471.6577999936	1	9	9122	2202471.652000007	2202469.0405	down	True	False	preliminary answer: distractor_b_key
2205557.1783999912	1	9	9122	2202471.652000007	2205557.170000015	space	True	False	preliminary answer: final_confirmation
2205567.1060000025	1	9	9122	2171155.0813000067	2205557.170000015	down	True	False	FINAL ANSWER: correct answer is 'up' (Fericire.), participant's answer is False
2218439.9004000006	1	9	9121	2218439.89519999	2218437.0633999933	down	True	True	preliminary answer: target_key
2218599.474100018	1	9	9121	2218599.4683000026	2218596.873700008	down	True	True	preliminary answer: target_key
2219541.1556999898	1	9	9121	2218599.4683000026	2219541.147000011	space	True	True	preliminary answer: final_confirmation
2219551.869000017	1	9	9121	2205571.8928000135	2219541.147000011	down	True	True	FINAL ANSWER: correct answer is 'down' (Erau entuziaști și vorbeau despre legende și aventuri epice.), participant's answer is True
2228616.5219999966	1	9	9131	2228616.511900007	2228613.1198999938	left	True	True	preliminary answer: target_key
2233797.0211000065	1	9	9131	2228616.511900007	2233797.0122999977	space	True	True	preliminary answer: final_confirmation
2233806.763100001	1	9	9131	2219556.135999999	2233797.0122999977	left	True	True	FINAL ANSWER: correct answer is 'left' (Termenul prefigurează întâmplări misterioase din regiune.), participant's answer is True
2248360.0895999987	1	9	9132	2248360.0836000117	2248357.1001999956	up	True	True	preliminary answer: target_key
2258392.0331000118	1	9	9132	2258392.027399997	2258389.2246999894	left	True	False	preliminary answer: distractor_c_key
2261175.9544000085	1	9	9132	2261175.9464000063	2261173.0973999947	up	True	True	preliminary answer: target_key
2261751.725400012	1	9	9132	2261751.7198999994	2261749.069500016	left	True	False	preliminary answer: distractor_c_key
2262567.5733000096	1	9	9132	2262567.560800002	2262564.9907999905	up	True	True	preliminary answer: target_key
2262887.7167000026	1	9	9132	2262887.711000018	2262885.222200013	left	True	False	preliminary answer: distractor_c_key
2263176.0178999975	1	9	9132	2263176.0108000017	2263173.0434999918	up	True	True	preliminary answer: target_key
2263432.4151000185	1	9	9132	2263432.4095000047	2263429.639400012	left	True	False	preliminary answer: distractor_c_key
2272872.0832999973	1	9	9132	2272872.0776000116	2272869.0647000037	up	True	True	preliminary answer: target_key
2274711.6900999974	1	9	9132	2274711.684700014	2274708.996600006	left	True	False	preliminary answer: distractor_c_key
2277256.5535000176	1	9	9132	2277256.547099998	2277253.2307000076	up	True	True	preliminary answer: target_key
2278149.2164999945	1	9	9132	2277256.547099998	2278149.203500012	space	True	True	preliminary answer: final_confirmation
2278159.21350001	1	9	9132	2233810.698300018	2278149.203500012	up	True	True	FINAL ANSWER: correct answer is 'up' (Besian își căuta inspirația în oamenii și peisajele din zona montană.), participant's answer is True
2306181.87130001	2	12	<NA>	2278682.9724000124	2306181.829600013	space	False	<NA>	optional break duration: 27498.857200000435
2314725.3641000134	<NA>	<NA>	<NA>	2306195.35970001	2314725.3562000114	space	False	<NA>	stop showing: validation_screen
2593221.416400018	2	12	1	2559741.965399997	2593221.362000011	space	False	<NA>	showing: PopSci_Caveman
2612149.3539999938	2	12	2	2598320.441399992	2612149.2953000125	space	False	<NA>	showing: PopSci_Caveman
2650613.5188000044	2	12	3	2616116.9546000017	2650613.412900013	space	False	<NA>	showing: PopSci_Caveman
2667493.4252999956	2	12	4	2654073.7108000033	2667493.3597999914	space	False	<NA>	showing: PopSci_Caveman
2693237.4655000167	2	12	5	2671635.0194000117	2693237.395300006	space	False	<NA>	showing: PopSci_Caveman
2726501.447000017	2	12	6	2705984.5000999924	2726501.3539000065	space	False	<NA>	showing: PopSci_Caveman
2744581.354299997	2	12	7	2731706.5943999914	2744581.2889999943	space	False	<NA>	showing: PopSci_Caveman
2764581.4820000087	2	12	8	2750035.989600001	2764581.4198000007	space	False	<NA>	showing: PopSci_Caveman
2769237.5002999906	2	<NA>	familiarity_rating_screen_1	2765463.216300006	2769237.4306000127	option_2	False	<NA>	rating screen: familiarity_rating_screen_1
2772485.407100001	2	<NA>	familiarity_rating_screen_2	2769251.281500008	2772485.343800014	option_1	False	<NA>	rating screen: familiarity_rating_screen_2
2777989.472300018	2	<NA>	subject_difficulty_screen	2772490.1078999974	2777989.404199994	option_3	False	<NA>	rating screen: subject_difficulty_screen
2781192.498199991	2	12	12111	2781192.4926000065	2781189.3905999893	up	True	True	preliminary answer: target_key
2784373.758500005	2	12	12111	2781192.4926000065	2784373.7493999945	space	True	True	preliminary answer: final_confirmation
2784384.080699994	2	12	12111	2777994.2755000084	2784373.7493999945	up	True	True	FINAL ANSWER: correct answer is 'up' (Spania.), participant's answer is True
2787736.3389999955	2	12	12112	2787736.329600011	2787733.3048	down	True	False	preliminary answer: distractor_a_key
2788280.717000016	2	12	12112	2788280.7093000156	2788277.254799992	up	True	False	preliminary answer: distractor_b_key
2789000.892900018	2	12	12112	2789000.88539999	2788997.439700004	down	True	False	preliminary answer: distractor_a_key
2789320.1676000026	2	12	12112	2789320.1601000037	2789317.173999996	right	True	True	preliminary answer: target_key
2791893.3590000086	2	12	12112	2789320.1601000037	2791893.3505000025	space	True	True	preliminary answer: final_confirmation
2791902.7097999933	2	12	12112	2784389.1924000056	2791893.3505000025	right	True	True	FINAL ANSWER: correct answer is 'right' (Un grup de speologi.), participant's answer is True
2806297.0432	2	12	12122	2806297.0377000165	2806293.498799991	down	True	False	preliminary answer: distractor_b_key
2807048.7933999975	2	12	12122	2807048.78740001	2807045.472900005	up	True	True	preliminary answer: target_key
2813864.777100011	2	12	12122	2813864.765800012	2813861.6707000183	down	True	False	preliminary answer: distractor_b_key
2816568.9788000016	2	12	12122	2816568.9691000152	2816565.4154999936	up	True	True	preliminary answer: target_key
2820853.330200014	2	12	12122	2816568.9691000152	2820853.3225000137	space	True	True	preliminary answer: final_confirmation
2820864.216499991	2	12	12122	2791907.1637000013	2820853.3225000137	up	True	True	FINAL ANSWER: correct answer is 'up' (Foloseau reni.), participant's answer is True
2825256.772099994	2	12	12121	2825256.765900005	2825253.34950001	up	True	True	preliminary answer: target_key
2830309.435000003	2	12	12121	2825256.765900005	2830309.426199994	space	True	True	preliminary answer: final_confirmation
2830319.8794999914	2	12	12121	2820868.985500012	2830309.426199994	up	True	True	FINAL ANSWER: correct answer is 'up' (Acestea provin din perioada anterioară introducerii agriculturii în Europa.), participant's answer is True
2835655.977399991	2	12	12131	2835655.9720000075	2835653.3214999945	down	True	False	preliminary answer: distractor_b_key
2836136.3075000118	2	12	12131	2836136.3014999954	2836133.4542999975	up	True	True	preliminary answer: target_key
2842101.3475999935	2	12	12131	2836136.3014999954	2842101.3356999904	space	True	True	preliminary answer: final_confirmation
2842111.326000013	2	12	12131	2830324.6220000144	2842101.3356999904	up	True	True	FINAL ANSWER: correct answer is 'up' (Inventarea agriculturii a avut un impact semnificativ asupra dezvoltării sistemului imunitar uman.), participant's answer is True
2848184.1925999904	2	12	12132	2848184.184600017	2848181.240900012	left	True	True	preliminary answer: target_key
2851989.835799992	2	12	12132	2848184.184600017	2851989.8277000175	space	True	True	preliminary answer: final_confirmation
2852000.442299992	2	12	12132	2842116.148400004	2851989.8277000175	left	True	True	FINAL ANSWER: correct answer is 'left' (Să deseneze vânători-culegători din mezolitic cu pielea închisă și ochii albaștri.), participant's answer is True
2861717.4713000134	3	10	<NA>	2852538.525200012	2861717.4615999972	space	False	<NA>	optional break duration: 9178.936399985105
2863989.3969999976	<NA>	<NA>	<NA>	2861731.6703000106	2863989.3903000047	space	False	<NA>	stop showing: validation_screen
3065045.6776999924	3	10	1	3043741.9448000146	3065045.6111000096	space	False	<NA>	showing: Arg_PISACowsMilk
3075173.529299995	3	10	2	3069461.1826000037	3075173.465300002	space	False	<NA>	showing: Arg_PISACowsMilk
3108213.6207000003	3	10	3	3078945.155399997	3108213.549800013	space	False	<NA>	showing: Arg_PISACowsMilk
3130501.4945	3	10	4	3115306.510499999	3130501.436599996	space	False	<NA>	showing: Arg_PISACowsMilk
3152597.82960001	3	10	5	3140398.4956000056	3152597.7748000007	space	False	<NA>	showing: Arg_PISACowsMilk
3177461.550500011	3	10	6	3158356.3082000185	3177461.4842000008	space	False	<NA>	showing: Arg_PISACowsMilk
3196549.632700015	3	10	7	3180780.0718999933	3196549.5710000107	space	False	<NA>	showing: Arg_PISACowsMilk
3212533.57900001	3	10	8	3205641.1716	3212533.529700013	space	False	<NA>	showing: Arg_PISACowsMilk
3234757.5597999967	3	10	9	3217006.283099996	3234757.496700011	space	False	<NA>	showing: Arg_PISACowsMilk
3255269.463400007	3	10	10	3238316.380600008	3255269.40640001	space	False	<NA>	showing: Arg_PISACowsMilk
3285397.5694999974	3	10	11	3260966.3001000006	3285397.510500014	space	False	<NA>	showing: Arg_PISACowsMilk
3310373.557200015	3	10	12	3291270.7508000024	3310373.4965000185	space	False	<NA>	showing: Arg_PISACowsMilk
3325989.8094999953	3	10	13	3317181.2693999964	3325989.7388000097	space	False	<NA>	showing: Arg_PISACowsMilk
3330453.5012000124	3	<NA>	familiarity_rating_screen_1	3326867.715600005	3330453.430499998	option_2	False	<NA>	rating screen: familiarity_rating_screen_1
3337605.654999992	3	<NA>	familiarity_rating_screen_2	3330466.533400002	3337605.5857000174	option_3	False	<NA>	rating screen: familiarity_rating_screen_2
3343109.9443999995	3	<NA>	subject_difficulty_screen	3337611.813700001	3343109.886799997	option_2	False	<NA>	rating screen: subject_difficulty_screen
3370377.941300016	3	10	10111	3370377.934499993	3370373.6898000063	down	True	True	preliminary answer: target_key
3370615.5272999895	3	10	10111	3370615.5216000043	3370613.2892000023	down	True	True	preliminary answer: target_key
3371781.447699992	3	10	10111	3370615.5216000043	3371781.439100014	space	True	True	preliminary answer: final_confirmation
3371782.7345000114	3	10	10111	3343123.2802000013	3371781.439100014	down	True	True	FINAL ANSWER: correct answer is 'down' (Consumul zilnic de produse lactate.), participant's answer is True
3381576.2020999976	3	10	10212	3381576.1925000115	3381573.4562000143	down	True	True	preliminary answer: target_key
3386645.7148999907	3	10	10212	3381576.1925000115	3386645.7065000143	space	True	True	preliminary answer: final_confirmation
3386655.2312000133	3	10	10212	3371786.576899991	3386645.7065000143	down	True	True	FINAL ANSWER: correct answer is 'down' (Unele persoane au suferit mai multe fracturi osoase în funcție de sexul lor.), participant's answer is True
3396601.497399999	3	10	10222	3396601.488300017	3396597.5303000016	right	True	True	preliminary answer: target_key
3399237.6645999905	3	10	10222	3396601.488300017	3399237.656000012	space	True	True	preliminary answer: final_confirmation
3399238.148000004	3	10	10222	3386659.9997000014	3399237.656000012	right	True	True	FINAL ANSWER: correct answer is 'right' (Laptele rămâne un aliment de bază în alimentația persoanelor din toate grupele de vârstă.), participant's answer is True
3413192.4055000124	3	10	10121	3413192.3992999946	3413189.611700014	down	True	True	preliminary answer: target_key
3414469.4724000003	3	10	10121	3413192.3992999946	3414469.462600013	space	True	True	preliminary answer: final_confirmation
3414479.553400015	3	10	10121	3399242.9292000015	3414469.462600013	down	True	True	FINAL ANSWER: correct answer is 'down' (Laptele este o sursă bogată de mai multe substanțe nutritive esențiale.), participant's answer is True
3427064.433199994	3	10	10232	3427064.4275000086	3427061.831200001	left	True	True	preliminary answer: target_key
3432037.4669000157	3	10	10232	3427064.4275000086	3432037.459400017	space	True	True	preliminary answer: final_confirmation
3432038.685900014	3	10	10232	3414484.5365000074	3432037.459400017	left	True	True	FINAL ANSWER: correct answer is 'left' (Efectele pe termen lung ale laptelui asupra sănătății.), participant's answer is True
3447176.5678999946	3	10	10131	3447176.559899992	3447173.496100004	up	True	False	preliminary answer: distractor_b_key
3450166.019199998	3	10	10131	3447176.559899992	3450166.008100001	space	True	False	preliminary answer: final_confirmation
3450175.351000013	3	10	10131	3432042.9426000044	3450166.008100001	up	True	False	FINAL ANSWER: correct answer is 'right' (Să promoveze produsele lactate Lacto-Farm.), participant's answer is False
3460917.6615999895	4	11	<NA>	3450709.1970000183	3460917.6524000065	space	False	<NA>	optional break duration: 10208.45539998822
3461878.8751999964	<NA>	<NA>	<NA>	3460930.724800011	3461878.8646000028	space	False	<NA>	stop showing: validation_screen
3646069.787999993	4	11	1	3633775.363199995	3646069.7214000104	space	False	<NA>	showing: Arg_PISARapaNui
3657669.836200017	4	11	2	3651951.815000008	3657669.767799991	space	False	<NA>	showing: Arg_PISARapaNui
3670821.8763000043	4	11	3	3662531.801600009	3670821.8162000123	space	False	<NA>	showing: Arg_PISARapaNui
3696789.9603999974	4	11	4	3674206.4231999973	3696789.8845000016	space	False	<NA>	showing: Arg_PISARapaNui
3709173.7582999924	4	11	5	3700055.455599999	3709173.7031000084	space	False	<NA>	showing: Arg_PISARapaNui
3735381.7430000054	4	11	6	3713207.6811000006	3735381.68749999	space	False	<NA>	showing: Arg_PISARapaNui
3752533.9186000056	4	11	7	3738886.041299993	3752533.850000007	space	False	<NA>	showing: Arg_PISARapaNui
3778741.915199993	4	11	8	3756241.0518999966	3778741.8631000035	space	False	<NA>	showing: Arg_PISARapaNui
3788981.679599994	4	11	9	3785067.749500013	3788981.6081000026	space	False	<NA>	showing: Arg_PISARapaNui
3802517.6372000133	4	11	10	3793684.6309000105	3802517.586900009	space	False	<NA>	showing: Arg_PISARapaNui
3821158.0982000157	4	11	11	3806629.273600003	3821158.0381999956	space	False	<NA>	showing: Arg_PISARapaNui
3839941.7910999907	4	11	12	3826694.405899994	3839941.7288000113	space	False	<NA>	showing: Arg_PISARapaNui
3856661.7447000174	4	11	13	3844622.8450000053	3856661.6861000075	space	False	<NA>	showing: Arg_PISARapaNui
3860901.7914000144	4	<NA>	familiarity_rating_screen_1	3857539.0955999903	3860901.726800017	option_2	False	<NA>	rating screen: familiarity_rating_screen_1
3864357.7589000054	4	<NA>	familiarity_rating_screen_2	3860915.4980000164	3864357.697800006	option_2	False	<NA>	rating screen: familiarity_rating_screen_2
3867173.8257000106	4	<NA>	subject_difficulty_screen	3864371.3636000175	3867173.762999999	option_2	False	<NA>	rating screen: subject_difficulty_screen
3880185.319200013	4	11	11111	3880185.3134999983	3880181.939100003	up	True	False	preliminary answer: distractor_a_key
3880553.247500007	4	11	11111	3880553.238499997	3880549.7176999925	down	True	True	preliminary answer: target_key
3880777.6653000037	4	11	11111	3880777.65850001	3880774.239099992	down	True	True	preliminary answer: target_key
3881272.538099991	4	11	11111	3881272.532600007	3881269.7456000024	up	True	False	preliminary answer: distractor_a_key
3881560.523699998	4	11	11111	3881560.518500017	3881557.730200002	down	True	True	preliminary answer: target_key
3894390.2993999943	4	11	11111	3881560.518500017	3894390.2873999905	space	True	True	preliminary answer: final_confirmation
3894391.7936999933	4	11	11111	3867187.640499993	3894390.2873999905	down	True	True	FINAL ANSWER: correct answer is 'down' (Acum nouă luni.), participant's answer is True
3899256.997499993	4	11	11212	3899256.9878000068	3899253.8387000095	down	True	True	preliminary answer: target_key
3906277.692600008	4	11	11212	3899256.9878000068	3906277.6840000004	space	True	True	preliminary answer: final_confirmation
3906287.429599994	4	11	11212	3894396.8057000022	3906277.6840000004	down	True	True	FINAL ANSWER: correct answer is 'down' (Copacii.), participant's answer is True
3910649.793899996	4	11	11222	3910649.78420001	3910645.7664000047	right	True	True	preliminary answer: target_key
3912693.675699993	4	11	11222	3910649.78420001	3912693.667200016	space	True	True	preliminary answer: final_confirmation
3912703.5426000077	4	11	11222	3906292.003400013	3912693.667200016	right	True	True	FINAL ANSWER: correct answer is 'right' (Epuizarea resurselor naturale.), participant's answer is True
3925784.5196000123	4	11	11121	3925784.514400002	3925781.757399993	left	True	False	preliminary answer: distractor_a_key
3929845.755399991	4	11	11121	3925784.514400002	3929845.744499995	space	True	False	preliminary answer: final_confirmation
3929855.825800012	4	11	11121	3912707.800700009	3929845.744499995	left	True	False	FINAL ANSWER: correct answer is 'up' (Motivul pentru care au dispărut copacii mari.), participant's answer is False
3936681.042500015	4	11	11232	3936681.0361999962	3936677.8598999954	down	True	True	preliminary answer: target_key
3937910.0072	4	11	11232	3936681.0361999962	3937910.0000000037	space	True	True	preliminary answer: final_confirmation
3937910.523700004	4	11	11232	3929859.648000012	3937910.0000000037	down	True	True	FINAL ANSWER: correct answer is 'down' (Să investigheze rolului istoric al daunelor de mediu provocate de om în prăbușirea civilizațiilor.), participant's answer is True
3944297.2467000075	4	11	11131	3944297.2380999997	3944294.0054000067	left	True	True	preliminary answer: target_key
3959929.263500002	4	11	11131	3959929.2318999944	3959925.734699995	right	True	False	preliminary answer: distractor_b_key
3961878.363399999	4	11	11131	3959929.2318999944	3961878.354100016	space	True	False	preliminary answer: final_confirmation
3961888.884200016	4	11	11131	3937916.726900003	3961878.354100016	right	True	False	FINAL ANSWER: correct answer is 'left' (Ca să propună ipoteza că oamenii au schimbat mediul, ceea ce a cauzat epuizarea lemnului.), participant's answer is False
4182166.2297	5	4	<NA>	3962418.638500007	4182166.214700002	space	False	<NA>	optional break duration: 219747.57619999535
4187525.857000001	<NA>	<NA>	<NA>	4182178.6349000176	4187525.8511000136	space	False	<NA>	stop showing: validation_screen
4289366.252900014	5	4	1	4256794.655200006	4289366.196000017	space	False	<NA>	showing: Lit_Alchemist
4309877.860600012	5	4	2	4294316.2382000005	4309877.810400008	space	False	<NA>	showing: Lit_Alchemist
4353638.016000012	5	4	3	4313182.23939999	4353637.946100003	space	False	<NA>	showing: Lit_Alchemist
4381910.1164000165	5	4	4	4360468.772199995	4381910.0531	space	False	<NA>	showing: Lit_Alchemist
4413222.035200015	5	4	5	4385463.340399991	4413221.970000013	space	False	<NA>	showing: Lit_Alchemist
4417125.950300018	5	<NA>	familiarity_rating_screen_1	4414100.918200012	4417125.885000016	option_2	False	<NA>	rating screen: familiarity_rating_screen_1
4419030.060799996	5	<NA>	familiarity_rating_screen_2	4417138.858099992	4419029.991899995	option_1	False	<NA>	rating screen: familiarity_rating_screen_2
4424150.084299996	5	<NA>	subject_difficulty_screen	4419036.122199992	4424149.995400017	option_3	False	<NA>	rating screen: subject_difficulty_screen
4428264.993399993	5	4	4111	4428264.9870000025	4428261.921800003	left	True	True	preliminary answer: target_key
4431142.049899994	5	4	4111	4428264.9870000025	4431142.035500001	space	True	True	preliminary answer: final_confirmation
4431151.811599993	5	4	4111	4424154.293300002	4431142.035500001	left	True	True	FINAL ANSWER: correct answer is 'left' (Pentru că erau perne mai confortabile.), participant's answer is True
4437769.100800011	5	4	4112	4437769.094599993	4437766.121599997	left	True	False	preliminary answer: distractor_b_key
4438965.916100017	5	4	4112	4437769.094599993	4438965.9073000075	space	True	False	preliminary answer: final_confirmation
4438967.792200012	5	4	4112	4431156.472300005	4438965.9073000075	left	True	False	FINAL ANSWER: correct answer is 'right' (Stelele.), participant's answer is False
