timestamp	trial_number	stimulus_number	page_number	screen_onset_timestamp	keypress_timestamp	key_pressed	question	answer_correct	message
612122.346600052	1	13	13131	602911.8544000667	612112.3957000673	down	True	True	FINAL ANSWER: correct answer is 'down' (Deoarece este singurul satelit al Pământului și exercită o forță gravitațională.), participant's answer is True
650384.3909000279	2	7	1	618751.521200058	650384.3346000649	space	False	<NA>	showing: Lit_NorthWind
654704.3090000516	2	<NA>	familiarity_rating_screen_1	651265.2281000046	654704.2502000695	option_2	False	<NA>	rating screen: familiarity_rating_screen_1
658688.4505000198	2	<NA>	familiarity_rating_screen_2	654717.6729000639	658688.3844999829	option_1	False	<NA>	rating screen: familiarity_rating_screen_2
660240.4821000528	2	<NA>	subject_difficulty_screen	658702.7145000175	660240.4251000844	option_1	False	<NA>	rating screen: subject_difficulty_screen
665555.3252000827	2	7	7111	665555.3187000332	665552.3633999983	down	True	False	preliminary answer: distractor_a_key
669808.5390999913	2	7	7111	665555.3187000332	669808.5297000362	space	True	False	preliminary answer: final_confirmation
669818.9957999857	2	7	7111	660256.1674000463	669808.5297000362	down	True	False	FINAL ANSWER: correct answer is 'left' (Călătorul purta o haină groasă.), participant's answer is False
674067.3040000256	2	7	7131	674067.2971000895	674064.32460004	left	True	True	preliminary answer: target_key
676160.6057999888	2	7	7131	674067.2971000895	676160.5972000398	space	True	True	preliminary answer: final_confirmation
676170.4745000461	2	7	7131	669824.4588000234	676160.5972000398	left	True	True	FINAL ANSWER: correct answer is 'left' (O fabulă.), participant's answer is True
691360.6193000451	<NA>	<NA>	transition_screen	676701.8406999996	space	691360.6090000831	False	<NA>	stop showing: transition_screen
699200.4252000479	<NA>	<NA>	<NA>	691364.9286000291	699200.4182999954	space	False	<NA>	stop showing: validation_screen
930432.7047000406	1	3	1	906452.683600015	930432.6393000083	space	False	<NA>	showing: Ins_LearningMobility
965744.6856000461	1	3	2	940672.602100065	965744.6233000373	space	False	<NA>	showing: Ins_LearningMobility
1027377.1244999953	1	3	3	991355.3127000341	1027377.0568000618	space	False	<NA>	showing: Ins_LearningMobility
1066496.783800074	1	3	4	1030665.7201000489	1066496.6900000582	space	False	<NA>	showing: Ins_LearningMobility
1084432.4615000514	1	3	5	1072995.7228000276	1084432.4036000762	space	False	<NA>	showing: Ins_LearningMobility
1111904.5335000847	1	3	6	1088046.40630004	1111904.4905999908	space	False	<NA>	showing: Ins_LearningMobility
1142528.4921000712	1	3	7	1118968.643100001	1142528.426200035	space	False	<NA>	showing: Ins_LearningMobility
1167680.544200004	1	3	8	1146269.984100014	1167680.4916000692	space	False	<NA>	showing: Ins_LearningMobility
1204816.6887999978	1	3	9	1172463.46670005	1204816.6275999974	space	False	<NA>	showing: Ins_LearningMobility
1209840.4998000478	1	<NA>	familiarity_rating_screen_1	1205700.464499998	1209840.4399000574	option_2	False	<NA>	rating screen: familiarity_rating_screen_1
1210848.5788999824	1	<NA>	familiarity_rating_screen_2	1209856.219700072	1210848.5182999866	option_1	False	<NA>	rating screen: familiarity_rating_screen_2
1212288.645700086	1	<NA>	subject_difficulty_screen	1210862.524600001	1212288.5956000537	option_2	False	<NA>	rating screen: subject_difficulty_screen
1218820.1286999974	1	3	3112	1218820.11900004	1218816.5372000076	down	True	True	preliminary answer: target_key
1221696.498400066	1	3	3112	1218820.11900004	1221696.486000088	space	True	True	preliminary answer: final_confirmation
1221706.2272999901	1	3	3112	1212302.8010000708	1221696.486000088	down	True	True	FINAL ANSWER: correct answer is 'down' (Numărul de absolvenți care au fost mobili, și-au încheiat studiile și au dobândit calificări.), participant's answer is True
1236739.528200007	1	3	3111	1236739.522100077	1236736.5218000486	up	True	False	preliminary answer: distractor_c_key
1238883.006600081	1	3	3111	1238882.9990000231	1238880.4225000786	down	True	False	preliminary answer: distractor_a_key
1239732.421600027	1	3	3111	1239732.415299979	1239728.8138000295	left	True	True	preliminary answer: target_key
1241392.4808000447	1	3	3111	1239732.415299979	1241392.471600091	space	True	True	preliminary answer: final_confirmation
1241393.6601000605	1	3	3111	1221710.2987000253	1241392.471600091	left	True	True	FINAL ANSWER: correct answer is 'left' (Mobilitatea fizică între țări în domeniul educației superioare.), participant's answer is True
1257268.8461000798	1	3	3121	1257268.840600038	1257264.7820999846	up	True	False	preliminary answer: distractor_a_key
1257904.6351000434	1	3	3121	1257268.840600038	1257904.6274999855	space	True	False	preliminary answer: final_confirmation
1257915.366100031	1	3	3121	1241397.7557000471	1257904.6274999855	up	True	False	FINAL ANSWER: correct answer is 'right' (Unul se concentrează pe persoanele cu calificări profesionale, iar celălalt pe absolvenții de învățământ superior.), participant's answer is False
1271507.090200088	1	3	3122	1271507.0829000324	1271504.5354000758	down	True	False	preliminary answer: distractor_c_key
1272259.7234999994	1	3	3122	1272259.7174000693	1272256.536000059	up	True	False	preliminary answer: distractor_b_key
1272819.9422000907	1	3	3122	1272819.934500032	1272816.5969999973	right	True	False	preliminary answer: distractor_a_key
1274624.5388999814	1	3	3122	1272819.934500032	1274624.5318000438	space	True	False	preliminary answer: final_confirmation
1274634.2577000614	1	3	3122	1257919.5622000843	1274624.5318000438	right	True	False	FINAL ANSWER: correct answer is 'left' (Tinerii care urmează studii superioare sau care au o calificare inițială de învățământ profesional și tehnic.), participant's answer is False
1281284.3342000851	1	3	3132	1281284.3278000364	1281280.504400027	down	True	True	preliminary answer: target_key
1281936.6013000254	1	3	3132	1281284.3278000364	1281936.5925000748	space	True	True	preliminary answer: final_confirmation
1281946.1654000916	1	3	3132	1274639.1587000107	1281936.5925000748	down	True	True	FINAL ANSWER: correct answer is 'down' (Instituție guvernamentală.), participant's answer is True
1298659.1018000618	1	3	3131	1298659.0934999986	1298656.5252	down	True	True	preliminary answer: target_key
1299520.5590000842	1	3	3131	1298659.0934999986	1299520.5504000187	space	True	True	preliminary answer: final_confirmation
1299531.743700034	1	3	3131	1281951.0661000386	1299520.5504000187	down	True	True	FINAL ANSWER: correct answer is 'down' (Promovarea mobilității studenților în educație.), participant's answer is True
1350752.8154000174	2	2	<NA>	1300056.8191000493	1350752.8068000684	space	False	<NA>	optional break duration: 50695.98770001903
1356320.686900057	<NA>	<NA>	<NA>	1350766.0900000483	1356320.678499993	space	False	<NA>	stop showing: validation_screen
1437760.6342000654	2	2	1	1423294.3198999856	1437760.576400091	space	False	<NA>	showing: Ins_HumanRights
1461536.8022000184	2	2	2	1441577.7042000555	1461536.7439000402	space	False	<NA>	showing: Ins_HumanRights
1473344.757599989	2	2	3	1464918.6999000376	1473344.708800083	space	False	<NA>	showing: Ins_HumanRights
1489681.544900057	2	2	4	1483620.4481000314	1489681.4880000893	space	False	<NA>	showing: Ins_HumanRights
1521072.7374000708	2	2	5	1499821.478900034	1521072.6827000035	space	False	<NA>	showing: Ins_HumanRights
1554592.8269000724	2	2	6	1540388.776000007	1554592.7566000028	space	False	<NA>	showing: Ins_HumanRights
1569792.7830000408	2	2	7	1561225.3789000679	1569792.7197000245	space	False	<NA>	showing: Ins_HumanRights
1606688.7041000882	2	2	8	1573275.3090000479	1606688.6408000719	space	False	<NA>	showing: Ins_HumanRights
1611424.7869000537	2	<NA>	familiarity_rating_screen_1	1607570.763500058	1611424.7313999804	option_2	False	<NA>	rating screen: familiarity_rating_screen_1
1613344.4465000648	2	<NA>	familiarity_rating_screen_2	1611430.856400053	1613344.3840000546	option_1	False	<NA>	rating screen: familiarity_rating_screen_2
1615200.5908000283	2	<NA>	subject_difficulty_screen	1613358.0298000015	1615200.532900053	option_2	False	<NA>	rating screen: subject_difficulty_screen
1624660.2012000512	2	2	2112	1624660.193799995	1624656.587000005	down	True	False	preliminary answer: distractor_c_key
1624933.4127000766	2	2	2112	1624933.4066000301	1624929.989400087	right	True	False	preliminary answer: distractor_b_key
1625680.962500046	2	2	2112	1624933.4066000301	1625680.9543999843	space	True	False	preliminary answer: final_confirmation
1625690.9400000004	2	2	2112	1615214.5835000556	1625680.9543999843	right	True	False	FINAL ANSWER: correct answer is 'up' (Trăirea unei vieți cu libertatea cuvântului și a convingerilor, lipsită de teamă și lipsuri.), participant's answer is False
1639636.2130000489	2	2	2111	1639636.2064999994	1639632.4962000363	up	True	True	preliminary answer: target_key
1640080.8029000182	2	2	2111	1639636.2064999994	1640080.7930000592	space	True	True	preliminary answer: final_confirmation
1640091.209599981	2	2	2111	1625695.3348000534	1640080.7930000592	up	True	True	FINAL ANSWER: correct answer is 'up' (Recunoașterea demnității și a drepturilor egale ale fiecărei persoane.), participant's answer is True
1650339.7107000928	2	2	2121	1650339.7045000456	1650336.6398999933	down	True	True	preliminary answer: target_key
1650800.5956000416	2	2	2121	1650339.7045000456	1650800.5876999814	space	True	True	preliminary answer: final_confirmation
1650809.6064000856	2	2	2121	1640094.9423999991	1650800.5876999814	down	True	True	FINAL ANSWER: correct answer is 'down' (Stabilirea standardelor de realizat pentru a libertate, justiție și pace.), participant's answer is True
1668563.70040006	2	2	2122	1668563.6944000144	1668560.6532000238	up	True	True	preliminary answer: target_key
1669120.7174999872	2	2	2122	1668563.6944000144	1669120.707700029	space	True	True	preliminary answer: final_confirmation
1669131.035300088	2	2	2122	1650814.4144000253	1669120.707700029	up	True	True	FINAL ANSWER: correct answer is 'up' (Carta afirmă credința comună în drepturile omului în rândul statelor membre.), participant's answer is True
1686452.3241000716	2	2	2131	1686452.3162000114	1686448.818200035	down	True	True	preliminary answer: target_key
1687312.8072000109	2	2	2131	1686452.3162000114	1687312.7987000626	space	True	True	preliminary answer: final_confirmation
1687322.6836000104	2	2	2131	1669137.269100058	1687312.7987000626	down	True	True	FINAL ANSWER: correct answer is 'down' (Recunoașterea demnității inerente și a drepturilor egale ale tuturor oamenilor.), participant's answer is True
1705716.2202000618	2	2	2132	1705716.2133000093	1705712.652600021	left	True	False	preliminary answer: distractor_c_key
1706576.6024000477	2	2	2132	1705716.2133000093	1706576.5948999906	space	True	False	preliminary answer: final_confirmation
1706586.653699982	2	2	2132	1687327.7216000715	1706576.5948999906	left	True	False	FINAL ANSWER: correct answer is 'right' (Acesta clarifică scopul și domeniul de aplicare al documentului.), participant's answer is False
1740992.6991000539	3	1	<NA>	1707116.495900089	1740992.6909999922	space	False	<NA>	optional break duration: 33876.19509990327
1745057.5275000883	<NA>	<NA>	<NA>	1741007.4734999798	1745057.5175000122	space	False	<NA>	stop showing: validation_screen
1931025.0464000273	3	1	1	1902006.3974000514	1931024.9700000277	space	False	<NA>	showing: PopSci_MultiplEYE
1968896.6993000358	3	1	2	1935232.205200009	1968896.6352000134	space	False	<NA>	showing: PopSci_MultiplEYE
1998448.8080000738	3	1	3	1972219.3503000308	1998448.7541000126	space	False	<NA>	showing: PopSci_MultiplEYE
2022336.8190000765	3	1	4	2001756.0506000882	2022336.7513000267	space	False	<NA>	showing: PopSci_MultiplEYE
2050768.9149000216	3	1	5	2025626.9500000635	2050768.8490999863	space	False	<NA>	showing: PopSci_MultiplEYE
2073728.894000058	3	1	6	2054930.5139000062	2073728.8375000935	space	False	<NA>	showing: PopSci_MultiplEYE
2101360.712600057	3	1	7	2080211.6346000694	2101360.658599995	space	False	<NA>	showing: PopSci_MultiplEYE
2131841.0511000548	3	1	8	2104662.9606999923	2131840.9591000527	space	False	<NA>	showing: PopSci_MultiplEYE
2177760.8697999967	3	1	9	2146048.965700087	2177760.8050000854	space	False	<NA>	showing: PopSci_MultiplEYE
2203136.705300072	3	1	10	2181838.773500058	2203136.649299995	space	False	<NA>	showing: PopSci_MultiplEYE
2223506.5116999904	3	1	11	2207197.402800084	2223506.4536000136	space	False	<NA>	showing: PopSci_MultiplEYE
2227792.785800062	3	<NA>	familiarity_rating_screen_1	2224386.755799991	2227792.7299999865	option_2	False	<NA>	rating screen: familiarity_rating_screen_1
2230224.5040000416	3	<NA>	familiarity_rating_screen_2	2227809.019200038	2230224.451499991	option_1	False	<NA>	rating screen: familiarity_rating_screen_2
2231584.8282000516	3	<NA>	subject_difficulty_screen	2230238.173800055	2231584.7751999972	option_2	False	<NA>	rating screen: subject_difficulty_screen
2248164.9184999987	3	1	1112	2248164.912200067	2248160.8108000364	down	True	False	preliminary answer: distractor_a_key
2248580.994900083	3	1	1112	2248580.9884000337	2248577.437900007	left	True	True	preliminary answer: target_key
2250624.794100062	3	1	1112	2248580.9884000337	2250624.784499989	space	True	True	preliminary answer: final_confirmation
2250635.42950002	3	1	1112	2231598.48210006	2250624.784499989	left	True	True	FINAL ANSWER: correct answer is 'left' (Pentru a măsura punctul de fixare a privirii și mișcările oculare.), participant's answer is True
2267875.656599994	3	1	1111	2267875.6501000607	2267872.7762000635	up	True	False	preliminary answer: distractor_a_key
2273344.7944000363	3	1	1111	2267875.6501000607	2273344.786400092	space	True	False	preliminary answer: final_confirmation
2273354.9908000277	3	1	1111	2250640.0703000836	2273344.786400092	up	True	False	FINAL ANSWER: correct answer is 'right' (Este o rețea de cercetători finanțată de Uniunea Europeană.), participant's answer is False
2286627.8485000366	3	1	1121	2286627.8422999894	2286624.758800026	left	True	False	preliminary answer: distractor_b_key
2289171.958300052	3	1	1121	2289171.9523000065	2289168.9066999825	up	True	True	preliminary answer: target_key
2290672.90590005	3	1	1121	2289171.9523000065	2290672.8980999906	space	True	True	preliminary answer: final_confirmation
2290675.0452000415	3	1	1121	2273360.0836000405	2290672.8980999906	up	True	True	FINAL ANSWER: correct answer is 'up' (Urmărirea oculară va fi utilizată pentru a deduce modul în care oamenii înțeleg un text în timp ce citesc.), participant's answer is True
2309139.714900055	3	1	1122	2309139.7092000116	2309136.847099988	down	True	True	preliminary answer: target_key
2310336.788100074	3	1	1122	2309139.7092000116	2310336.7790000048	space	True	True	preliminary answer: final_confirmation
2310346.9632000197	3	1	1122	2290680.624300032	2310336.7790000048	down	True	True	FINAL ANSWER: correct answer is 'down' (Colectarea datelor de urmărire oculară pentru facilitarea cercetării interdisciplinare asupra cititului.), participant's answer is True
2332259.9378000014	3	1	1131	2332259.9320000736	2332256.841500057	right	True	False	preliminary answer: distractor_a_key
2332896.607300034	3	1	1131	2332259.9320000736	2332896.6000000946	space	True	False	preliminary answer: final_confirmation
2332906.7141000414	3	1	1131	2310351.7949000234	2332896.6000000946	right	True	False	FINAL ANSWER: correct answer is 'down' (Asigurarea faptului că participanții citesc traduceri de calitate ale textelor în limba lor specifică.), participant's answer is False
2342292.0256000943	3	1	1132	2342292.01980005	2342288.6805000016	right	True	True	preliminary answer: target_key
2342833.046899992	3	1	1132	2342292.01980005	2342833.03530002	space	True	True	preliminary answer: final_confirmation
2342844.376599998	3	1	1132	2332911.062300089	2342833.03530002	right	True	True	FINAL ANSWER: correct answer is 'right' (Obiectivul principal al proiectului și infrastructura de colaborare.), participant's answer is True
2364321.0185000207	4	11	<NA>	2343378.476200043	2364321.006000042	space	False	<NA>	optional break duration: 20942.529799998738
2370225.5336000817	<NA>	<NA>	<NA>	2364334.0155000333	2370225.5261000246	space	False	<NA>	stop showing: validation_screen
2669185.4623000836	4	11	1	2654450.433399994	2669185.4059000034	space	False	<NA>	showing: Arg_PISARapaNui
2714929.033400025	4	11	2	2698048.8859000616	2714928.962700069	space	False	<NA>	showing: Arg_PISARapaNui
2729441.0495000193	4	11	3	2721720.3034000704	2729440.9830999793	space	False	<NA>	showing: Arg_PISARapaNui
2753424.8367000837	4	11	4	2736568.2966000168	2753424.7750000795	space	False	<NA>	showing: Arg_PISARapaNui
2772993.116400088	4	11	5	2756787.5370000256	2772993.0691000773	space	False	<NA>	showing: Arg_PISARapaNui
2801232.8669000417	4	11	6	2780094.1328000044	2801232.8123000916	space	False	<NA>	showing: Arg_PISARapaNui
2866400.8503999794	4	11	7	2840604.5529000694	2866400.799300056	space	False	<NA>	showing: Arg_PISARapaNui
2905072.999200085	4	11	8	2876630.9999000514	2905072.936600074	space	False	<NA>	showing: Arg_PISARapaNui
2913200.8215000387	4	11	9	2909080.2931000944	2913200.7657000795	space	False	<NA>	showing: Arg_PISARapaNui
2934033.007299993	4	11	10	2917819.776499993	2934032.9492000164	space	False	<NA>	showing: Arg_PISARapaNui
2965361.053700093	4	11	11	2939138.415900059	2965360.9905000776	space	False	<NA>	showing: Arg_PISARapaNui
2993153.0239999993	4	11	12	2969197.6716000354	2993152.958700084	space	False	<NA>	showing: Arg_PISARapaNui
3018721.059100004	4	11	13	2999375.575900078	3018720.9936000872	space	False	<NA>	showing: Arg_PISARapaNui
3023792.81480005	4	<NA>	familiarity_rating_screen_1	3019599.6927000815	3023792.7521000383	option_2	False	<NA>	rating screen: familiarity_rating_screen_1
3027713.1009000586	4	<NA>	familiarity_rating_screen_2	3023806.7056	3027713.0453999853	option_1	False	<NA>	rating screen: familiarity_rating_screen_2
3029136.9757000357	4	<NA>	subject_difficulty_screen	3027727.477999986	3029136.906900094	option_2	False	<NA>	rating screen: subject_difficulty_screen
3033251.8866000464	4	11	11212	3033251.8801999977	3033248.8272000337	down	True	True	preliminary answer: target_key
3034944.9427000945	4	11	11212	3033251.8801999977	3034944.9335000245	space	True	True	preliminary answer: final_confirmation
3034946.352400002	4	11	11212	3029142.2658000374	3034944.9335000245	down	True	True	FINAL ANSWER: correct answer is 'down' (Copacii.), participant's answer is True
3043411.8052000413	4	11	11111	3043411.7988999933	3043408.7766000303	down	True	False	preliminary answer: distractor_a_key
3043808.7545000017	4	11	11111	3043411.7988999933	3043808.748300071	space	True	False	preliminary answer: final_confirmation
3043818.8725000946	4	11	11111	3034950.917100068	3043808.748300071	down	True	False	FINAL ANSWER: correct answer is 'right' (Acum nouă luni.), participant's answer is False
3061283.8929999853	4	11	11121	3061283.887000056	3061280.7541000657	right	True	False	preliminary answer: distractor_a_key
3061888.9404000947	4	11	11121	3061283.887000056	3061888.931500027	space	True	False	preliminary answer: final_confirmation
3061898.238599999	4	11	11121	3043825.2210000064	3061888.931500027	right	True	False	FINAL ANSWER: correct answer is 'down' (Motivul pentru care au dispărut copacii mari.), participant's answer is False
3069892.7287000697	4	11	11222	3069892.7224000217	3069889.4656000193	right	True	False	preliminary answer: distractor_a_key
3070384.96210007	4	11	11222	3069892.7224000217	3070384.95420001	space	True	False	preliminary answer: final_confirmation
3070396.2402000325	4	11	11222	3061902.7907000855	3070384.95420001	right	True	False	FINAL ANSWER: correct answer is 'left' (Epuizarea resurselor naturale.), participant's answer is False
3087316.175600048	4	11	11131	3087316.168199992	3087312.992800027	down	True	False	preliminary answer: distractor_a_key
3090675.808500033	4	11	11131	3090675.802599988	3090672.8532999987	up	True	True	preliminary answer: target_key
3091280.987999984	4	11	11131	3090675.802599988	3091280.9791000327	space	True	True	preliminary answer: final_confirmation
3091286.8117000908	4	11	11131	3070400.801300071	3091280.9791000327	up	True	True	FINAL ANSWER: correct answer is 'up' (Ca să propună ipoteza că oamenii au schimbat mediul, ceea ce a cauzat epuizarea lemnului.), participant's answer is True
3101220.077599981	4	11	11232	3101220.0704000425	3101217.3377000727	left	True	True	preliminary answer: target_key
3101856.7743999884	4	11	11232	3101220.0704000425	3101856.7652000347	space	True	True	preliminary answer: final_confirmation
3101866.1920999875	4	11	11232	3091291.1965000676	3101856.7652000347	left	True	True	FINAL ANSWER: correct answer is 'left' (Să investigheze rolului istoric al daunelor de mediu provocate de om în prăbușirea civilizațiilor.), participant's answer is True
3257185.0324000698	5	4	<NA>	3102390.325400047	3257185.0262000225	space	False	<NA>	optional break duration: 154794.70079997554
3263008.7913000025	<NA>	<NA>	<NA>	3257197.4356999854	3263008.7860000785	space	False	<NA>	stop showing: validation_screen
3344737.071600044	5	4	1	3318933.7566000177	3344737.0123000583	space	False	<NA>	showing: Lit_Alchemist
3376801.1456000386	5	4	2	3352362.76170006	3376801.0767999804	space	False	<NA>	showing: Lit_Alchemist
3422577.057700022	5	4	3	3386653.90949999	3422576.9778999966	space	False	<NA>	showing: Lit_Alchemist
3456593.0046000285	5	4	4	3427142.2044000356	3456592.9517000914	space	False	<NA>	showing: Lit_Alchemist
3504929.03270002	5	4	5	3474459.3126000836	3504928.970000008	space	False	<NA>	showing: Lit_Alchemist
3510369.105800055	5	<NA>	familiarity_rating_screen_1	3505810.4211000027	3510369.0472000744	option_2	False	<NA>	rating screen: familiarity_rating_screen_1
3512113.017500029	5	<NA>	familiarity_rating_screen_2	3510383.6659999797	3512112.9481000826	option_1	False	<NA>	rating screen: familiarity_rating_screen_2
3513057.1308000945	5	<NA>	subject_difficulty_screen	3512126.481399988	3513057.0631000446	option_2	False	<NA>	rating screen: subject_difficulty_screen
3517748.1348	5	4	4111	3517748.1289000716	3517745.104400092	down	True	False	preliminary answer: distractor_c_key
3518323.751899996	5	4	4111	3518323.7413000315	3518321.003400022	left	True	True	preliminary answer: target_key
3519137.046399992	5	4	4111	3518323.7413000315	3519137.037700042	space	True	True	preliminary answer: final_confirmation
3519147.07419998	5	4	4111	3513070.3626000322	3519137.037700042	left	True	True	FINAL ANSWER: correct answer is 'left' (Pentru că erau perne mai confortabile.), participant's answer is True
3523524.271600065	5	4	4112	3523524.26179999	3523521.0246000206	down	True	True	preliminary answer: target_key
3523731.3031000085	5	4	4112	3523731.2965000747	3523728.948600008	down	True	True	preliminary answer: target_key
3524660.2003000444	5	4	4112	3524660.1772999857	3524657.040600083	up	True	False	preliminary answer: distractor_a_key
3524867.661600001	5	4	4112	3524867.6550000673	3524864.8194000125	up	True	False	preliminary answer: distractor_a_key
3525585.2772000944	5	4	4112	3524867.6550000673	3525585.2688000305	space	True	False	preliminary answer: final_confirmation
3525595.2715000603	5	4	4112	3519151.681200019	3525585.2688000305	up	True	False	FINAL ANSWER: correct answer is 'down' (Stelele.), participant's answer is False
3530772.0931000076	5	4	4121	3530772.0870000776	3530769.100000034	left	True	True	preliminary answer: target_key
3532594.415700063	5	4	4121	3530772.0870000776	3532594.4088000106	space	True	True	preliminary answer: final_confirmation
3532604.870900046	5	4	4121	3525599.4867000263	3532594.4088000106	left	True	True	FINAL ANSWER: correct answer is 'left' (Voia să țină oile înăuntru.), participant's answer is True
3535220.3186000697	5	4	4122	3535220.311700017	3535216.8354000896	right	True	False	preliminary answer: distractor_b_key
3535811.956700054	5	4	4122	3535811.9501000037	3535808.8602999924	left	True	False	preliminary answer: distractor_a_key
3536116.491600056	5	4	4122	3536116.482499987	3536113.0739999935	down	True	True	preliminary answer: target_key
3538385.1042999886	5	4	4122	3536116.482499987	3538385.094300029	space	True	True	preliminary answer: final_confirmation
3538395.6071999855	5	4	4122	3532610.213399981	3538385.094300029	down	True	True	FINAL ANSWER: correct answer is 'down' (Într-o biserică.), participant's answer is True
3545012.8227000823	5	4	4132	3545012.8159000305	3545008.9978000615	left	True	True	preliminary answer: target_key
3545664.993899991	5	4	4132	3545012.8159000305	3545664.9850000395	space	True	True	preliminary answer: final_confirmation
3545675.0929000555	5	4	4132	3538400.5831000395	3545664.9850000395	left	True	True	FINAL ANSWER: correct answer is 'left' (Voia să meargă în sat să o vadă pe fiica negustorului.), participant's answer is True
3553684.2322000302	5	4	4131	3553684.225000092	3553681.2540000537	down	True	True	preliminary answer: target_key
3554289.532600087	5	4	4131	3553684.225000092	3554289.5205999957	space	True	True	preliminary answer: final_confirmation
3554299.5728000533	5	4	4131	3545680.0578000257	3554289.5205999957	down	True	True	FINAL ANSWER: correct answer is 'down' (Oile erau companioanele băiatului și vice-versa.), participant's answer is True
4006497.74910009	6	12	<NA>	3554835.6888000853	4006497.7363999933	space	False	<NA>	obligatory break duration: 451662.04759990796
4010033.6189999944	<NA>	<NA>	<NA>	4006511.3797000377	4010033.6056000087	space	False	<NA>	stop showing: validation_screen
4077953.955300036	6	12	1	4051188.0743000656	4077953.870000085	space	False	<NA>	showing: PopSci_Caveman
4099394.1057000775	6	12	2	4089146.0417000344	4099394.0572000574	space	False	<NA>	showing: PopSci_Caveman
4136321.7527000234	6	12	3	4110272.0982000465	4136321.6769000283	space	False	<NA>	showing: PopSci_Caveman
4157473.767700023	6	12	4	4141977.861799998	4157473.6937000416	space	False	<NA>	showing: PopSci_Caveman
4178369.7016000515	6	12	5	4160790.202900069	4178369.647399988	space	False	<NA>	showing: PopSci_Caveman
4199265.775599983	6	12	6	4182829.2775000446	4199265.724200057	space	False	<NA>	showing: PopSci_Caveman
4223905.890200054	6	12	7	4203211.873100023	4223905.810700031	space	False	<NA>	showing: PopSci_Caveman
4242113.768800045	6	12	8	4228877.0016999915	4242113.703700015	space	False	<NA>	showing: PopSci_Caveman
4246401.684600045	6	<NA>	familiarity_rating_screen_1	4242984.715800034	4246401.614700095	option_2	False	<NA>	rating screen: familiarity_rating_screen_1
4247137.594800093	6	<NA>	familiarity_rating_screen_2	4246416.0782999825	4247137.539600022	option_1	False	<NA>	rating screen: familiarity_rating_screen_2
